20/01/2017,"It was so predictable, even down to the glo-sticks.",16727128,EastEnders,1,49,4
20/01/2017,typical story line for east end of London,926582,EastEnders,2,77,7
20/01/2017,"Not much! We watch out of habit now...please producers say goodbye to the new Michelle, she can't act and simply isn't credible as a character...sooner the better.",16605463,EastEnders,1,56,7
20/01/2017,No comments this time,16513377,EastEnders,1,67,10
20/01/2017,Just very predictable rubbish to be honest.,16817298,EastEnders,1,38,6
20/01/2017,"So much doom, gloom and unpleasant characters.",10767694,EastEnders,2,63,6
20/01/2017,Jack throws a punch.Difficult times for many on the square,14914069,EastEnders,1,56,9
20/01/2017,I don't like the new producer at all,15642735,EastEnders,1,27,6
20/01/2017,I always like it and follow the story,14121393,EastEnders,2,59,8
20/01/2017,I think Eastenders is the best written and the best acted programme on television,14842107,EastEnders,2,66,10
20/01/2017,It had good writing and good acting,10673213,EastEnders,2,41,10
20/01/2017,The funeral scene involving glow sticks and house music was the best thing shown on Eastenders in over a year!,15454160,EastEnders,2,33,8
20/01/2017,sad,13906857,EastEnders,1,66,10
20/01/2017,Good,1133729,EastEnders,2,70,7
20/01/2017,Good story.,624451,EastEnders,2,56,10
20/01/2017,"I think the producers should have spent more time on the adoption of Denise and Phil's baby to raise more awareness to not only their predicament of age, single mother but to the fact there are people who can't have children and make fantastic parents.",14609720,EastEnders,2,49,8
20/01/2017,poor scripts and poor acting by a majority of the cast,593448,EastEnders,1,62,5
20/01/2017,EXCELLENT STORYLINE. LOVED IT ALL.,14314684,EastEnders,2,48,10
20/01/2017,i felt that we need more variety,657894,EastEnders,2,62,7
20/01/2017,Rather disgusted by the level of violence and the disfunctionality of the characters in the programme. Clearly the writers are running out out of ideas.,16817883,EastEnders,1,51,5
20/01/2017,"no sign of lightening up, needs moving on",15365397,EastEnders,1,58,8
20/01/2017,Awful!,15009170,EastEnders,2,77,1
20/01/2017,Once again the Max moments are the best.,16515307,EastEnders,2,51,7
20/01/2017,a,16701546,EastEnders,2,45,9
20/01/2017,It is clever in that it is running several story threads that are somewhat interwoven and leaves you guessing in what may happen in the near future,16767219,EastEnders,2,58,7
20/01/2017,"I had thought this would be an episode with some significance, not so!",14210092,EastEnders,2,63,8
20/01/2017,This time rubbish,16776210,EastEnders,1,55,6
20/01/2017,Entertaining,16648988,EastEnders,2,38,8
20/01/2017,"Glad the funeral is over, it is depressing! I know people die and a funeral takes place but do they need to drag it out so much?",14336515,EastEnders,2,61,8
20/01/2017,dont like kim saying her sister was dead to her,13764498,EastEnders,2,59,10
20/01/2017,A mermerbale watch.,13513069,EastEnders,1,56,10
20/01/2017,It is a good show with good characters and I enjoy the melodrama and conflict between everyone.,14830652,EastEnders,2,69,9
20/01/2017,Good to have 2 episodes tonight!,14328735,EastEnders,2,70,10
20/01/2017,Escapism nonsense,14379015,EastEnders,1,45,10
20/01/2017,Totally pathetic supposed mourning moother,15308988,EastEnders,1,67,4
20/01/2017,Better than recent episodes,15019818,EastEnders,1,52,7
20/01/2017,Ok,2564490,EastEnders,2,73,10
20/01/2017,It was watchable nothing special,16507871,EastEnders,2,61,8
20/01/2017,glad the funerals are over,1694544,EastEnders,1,70,9
20/01/2017,All good,16843509,EastEnders,2,43,10
20/01/2017,"A vast improvement on it's usual dross, with a slightly moving story line hence it's really high score of 3.",606728,EastEnders,1,58,3
20/01/2017,"conflicts between Glenda & Jack, Whitney & Lee, Denise & Kim & Phil with anybody make EastEnders lively",1191955,EastEnders,1,71,10
20/01/2017,Dull,2797774,EastEnders,2,64,7
20/01/2017,"I really do not like kim fox, but last night I had to applaud her when she told denise that she was selfish I agree with kim on this subject all the way",13795498,EastEnders,2,55,9
20/01/2017,Very good acting at the funeral with the knife-edged tongue from the older woman. The children were amazing with their little bit parts too.,14623286,EastEnders,1,68,10
20/01/2017,Good story,16406576,EastEnders,1,44,9
20/01/2017,Very depressing with scenes that did not ring true,593115,EastEnders,2,71,2
20/01/2017,I enjoy a good funeral. Unfortunately this one was a bit of a non-event,16626385,EastEnders,2,37,7
20/01/2017,Enhance,14439167,EastEnders,2,42,10
20/01/2017,fedup with nearly everything revoving around the carters,2777338,EastEnders,1,57,7
20/01/2017,it was exciting,14114095,EastEnders,2,45,8
20/01/2017,always good,14361629,EastEnders,2,50,10
20/01/2017,ok,2780962,EastEnders,1,73,7
20/01/2017,Love It,10722251,EastEnders,2,71,9
20/01/2017,Nice moments with Max and Dot.,16515307,EastEnders,2,51,7
20/01/2017,Stupid squabbling!!!!!,13190138,EastEnders,2,66,10
20/01/2017,always good,14361629,EastEnders,2,50,10
23/01/2017,"don't like storyline involving the bus crash, out of order",14109859,EastEnders,1,33,8
23/01/2017,Don't normally watch it and would not watch it again. Characters would probably be fine if the actors were able to become them rather than just becoming carcatures and permanently shouting at each other.,16699411,EastEnders,1,66,5
23/01/2017,Very dramatic,16567432,EastEnders,1,47,9
23/01/2017,.,16764177,EastEnders,2,42,10
23/01/2017,It was good,2800589,EastEnders,2,59,7
23/01/2017,good,13533683,EastEnders,1,63,10
23/01/2017,Very dramatic episode bus crash made you want to watch next episode,16727602,EastEnders,2,43,9
23/01/2017,"concentrating onthe same storyline for a while then boom,didnt expect that",16721479,EastEnders,1,60,8
23/01/2017,Liked the way the story was developed.,13782287,EastEnders,1,75,9
23/01/2017,Something new and dramatic,16625973,EastEnders,2,44,7
23/01/2017,terrible idea to have more injuries or deaths?,15020581,EastEnders,1,60,4
23/01/2017,good,14932299,EastEnders,2,34,8
23/01/2017,Denise is brilliant. Good scenes with the bus crash,15271985,EastEnders,2,51,10
23/01/2017,"more deaths, come on eastenders its getting stupid on the number of deaths in the soap. deal with every day issues.",609100,EastEnders,1,54,8
23/01/2017,exciting....,13123099,EastEnders,2,48,9
23/01/2017,Everyone loves a big disaster story,14526372,EastEnders,2,57,10
23/01/2017,long wait for the crash,593918,EastEnders,1,45,8
23/01/2017,The ending caught me by surprise & very dramatic.Cant wait for the outcome!,14914069,EastEnders,1,56,10
23/01/2017,"I watch this program all the time it's up and down, good sometimes and boring sometimes.",15333447,EastEnders,2,58,8
23/01/2017,I didn't see that coming! I look forward to seeing tonight's episode.,656417,EastEnders,2,50,5
23/01/2017,ok,1431565,EastEnders,1,54,9
23/01/2017,Babe and Kim featuring in one episode is a bit much. Jay needs a break and a feature story. Max and Jack seemed to have bonded well. Bus action very realistic.,13529644,EastEnders,1,72,8
23/01/2017,Amazing scenes with the bus crash,14611729,EastEnders,2,36,7
23/01/2017,goes from bad to impossible,15503730,EastEnders,1,62,2
23/01/2017,Wow! Didn't see that coming!,1565314,EastEnders,2,65,8
23/01/2017,JUNK...,14967500,EastEnders,1,74,3
23/01/2017,Bit over dramatic,926582,EastEnders,2,77,7
23/01/2017,"Bus crash, good programme, great filming",15447157,EastEnders,2,40,9
23/01/2017,very good episode a crashing ending when a bus crashes through the market and also into the railway bridge dramatic ending,14277491,EastEnders,1,52,8
23/01/2017,The ending was unexpected.,15043040,EastEnders,2,51,9
23/01/2017,Keegan is an annoying character and wouldn't be missed if he's a victim of the bus crash.,13215140,EastEnders,1,40,5
23/01/2017,Like it,15504613,EastEnders,2,54,8
23/01/2017,"well the crash was unexpected, think programme needed something",14722751,EastEnders,2,50,8
23/01/2017,GREAT SOAP DRAMA!!,14288656,EastEnders,1,49,10
23/01/2017,Still no humour,14048704,EastEnders,1,70,9
23/01/2017,It was good to tackle bullying and targeting of girls with low self-esteem.,1081466,EastEnders,2,53,8
23/01/2017,Very dramatic for a change but still gloomy and death,13838333,EastEnders,2,49,8
23/01/2017,Escapism nonsense,14379015,EastEnders,1,45,10
23/01/2017,Exciting end,14323027,EastEnders,2,63,8
23/01/2017,ok,14149664,EastEnders,1,53,7
23/01/2017,Badly acted or directed relies too much on final drama,16514346,EastEnders,2,56,6
23/01/2017,So unbeil So unbelievable!,13805123,EastEnders,2,48,7
23/01/2017,the way they weave the stories together,14536626,EastEnders,2,62,10
23/01/2017,Very adventurous with thde crash scene,13601940,EastEnders,2,66,9
23/01/2017,Neutral feelings - watched out of f habit these days.,16605463,EastEnders,1,56,7
23/01/2017,It was very entertaining,1110378,EastEnders,2,44,8
23/01/2017,ok,16641151,EastEnders,2,68,9
23/01/2017,The teenage storyline is a real bore but hopefully the bus crash will put paid to certain unpleasant elements of that (the comically old 14 year old bully),15325141,EastEnders,1,31,8
23/01/2017,I ALWAYS WATCH THIS SERIES,13284412,EastEnders,2,59,7
23/01/2017,Far fetched and ridiculous storyline.,16621242,EastEnders,1,41,8
23/01/2017,"This story line is for once fresh, although I hope same will not be drawn out over a unreasonable period of time as has been the case in past.",1706226,EastEnders,2,70,8
23/01/2017,Absolutely brilliant! Loved the ending with the lorry crashing into the market.wasnt expecting it! Great viewing,16452361,EastEnders,2,34,10
23/01/2017,Clutching at straws for some 'drama',13587589,EastEnders,2,60,8
23/01/2017,Good,1133729,EastEnders,2,70,7
23/01/2017,poor acting and scripts until the bus crash although I dont know why the bus ended up in Albert Square as we've never seen one going near there before,593448,EastEnders,1,62,7
23/01/2017,"lee the mardie arse is really irritating, get rid of his character",14097161,EastEnders,2,57,10
23/01/2017,poor jay,1610859,EastEnders,2,24,10
23/01/2017,Not impressed with the storyline,13763311,EastEnders,2,61,4
23/01/2017,"Enjoyabvle exercise with Mark and the market traders wanting action about the proposed move of the market but nothings set in stone but Marks adamant and upsets Stacey,Tina pulls a sickie on a bit of a wild goodsechase and Billy and Jay have soem time out together in a traffic jam which gives Billy food for thought.",13012451,EastEnders,1,59,9
23/01/2017,The end shocked me,14931098,EastEnders,2,32,8
23/01/2017,Too many dragging on boring story lines.,1304496,EastEnders,1,73,8
23/01/2017,"I suppose it could happen, not nice for Walford but well done. Looking forward to the next episode",13303146,EastEnders,2,58,5
23/01/2017,most unexpected ending,13147871,EastEnders,1,65,7
23/01/2017,Great,13528861,EastEnders,2,66,9
23/01/2017,good to see East Ender coming up with a good storyline last night. but I feel it to soon to the tacets in france and Germany last year,605325,EastEnders,1,39,10
23/01/2017,The story line is poor at the moment,16507871,EastEnders,2,61,8
23/01/2017,Oooh I wonder who has been killed off,14088181,EastEnders,2,51,10
23/01/2017,It was a bit of a shock. Interesting to see which characters are written out,1133749,EastEnders,2,68,7
23/01/2017,Ok nothing to dislike,15135163,EastEnders,2,81,10
23/01/2017,ok,13230454,EastEnders,2,63,7
23/01/2017,Very exciting climax,10722251,EastEnders,2,71,10
23/01/2017,"Finally, a half decent episode with some excitement and drama, even if it didn't come till right at the end.",16723129,EastEnders,2,25,7
23/01/2017,It just gets better and better! Marvellous.,14842107,EastEnders,2,66,10
23/01/2017,it was okay,16089885,EastEnders,2,47,7
23/01/2017,Superb direction. Dramatic in all the right ways.,14958791,EastEnders,2,35,10
23/01/2017,Poor.,14610751,EastEnders,1,53,1
23/01/2017,"Finally - something exciting happening in Eastenders. A runaway bus. I liked the camerawork - sometimes we were just watching, but at other times we were almost going to be run over. Well done.",13193417,EastEnders,2,55,9
23/01/2017,bit insensitive,1685331,EastEnders,1,42,10
23/01/2017,Good,1371170,EastEnders,1,79,8
23/01/2017,more sadness,657894,EastEnders,2,62,7
23/01/2017,Fairly good build up to the disaster which was well filmed....did make me want to see the next episode........,14199082,EastEnders,2,65,8
23/01/2017,Good portrayal of the bus crashing,15069443,EastEnders,2,69,8
23/01/2017,An unexpected storyline! Nice to not already know about it!,16702900,EastEnders,2,29,10
23/01/2017,Average storyline,15613434,EastEnders,1,68,7
23/01/2017,it is too sad,13242732,EastEnders,2,71,7
23/01/2017,getting very boring we know none of them in the bus are hurt as we saw they all shouting and trying to get off the bus pathetic,2580338,EastEnders,2,70,1
23/01/2017,great characters,10707274,EastEnders,2,49,10
23/01/2017,"I love this and was very shocked at the end when the bus crashed, who else is going to be written out of this I wonder",1413890,EastEnders,2,75,9
23/01/2017,"A major incident at end, with the bus crash. Wondering how many people die/injured now. Love the funny bits, like ""Tina & Shirley & their mother"" going out, having a laugh. More storylines for Shirley please, she's a fantastic character.",14328735,EastEnders,2,70,10
23/01/2017,Its the same stuff all the time - boring,16113819,EastEnders,2,24,8
23/01/2017,Pretty stupid and insensitive storyline. Are the scriptwriters running out of ideas?,16051299,EastEnders,2,49,9
23/01/2017,oh that was nasty,1112509,EastEnders,2,60,9
23/01/2017,very dramatic ending,612913,EastEnders,1,60,7
23/01/2017,"well i wasn't expecting that to happen, now who will survive",866765,EastEnders,2,66,5
23/01/2017,Watchable although not as a soap opera more like a crime thriller,881439,EastEnders,1,70,8
23/01/2017,The ending was really well acted out...just was not expecting that!! Well done BBC.,15066686,EastEnders,2,66,10
23/01/2017,O.K.,2564485,EastEnders,2,73,6
23/01/2017,Better than normal,593115,EastEnders,2,71,3
23/01/2017,Boring rubbish!!!,13547726,EastEnders,2,60,4
23/01/2017,Very dramatic and we'll done.,14837531,EastEnders,2,45,10
23/01/2017,good storey lines,16728899,EastEnders,1,52,10
23/01/2017,Wonder who is next for the 'chop'. Good episode though - highlighting the fact that 'you should not go to sleep angry with others'.,14884312,EastEnders,2,58,10
23/01/2017,wow what a da da moment,1107579,EastEnders,2,51,8
23/01/2017,Long running program but still good to watch,16752922,EastEnders,1,21,9
23/01/2017,good to see a pick up in the storylines,16617042,EastEnders,1,42,8
23/01/2017,Good,14431238,EastEnders,2,70,7
23/01/2017,good storylines but kim is being won over too quickly,2791705,EastEnders,1,25,7
23/01/2017,Always watch it,13761650,EastEnders,2,64,8
23/01/2017,The build up to the crash was very well done,1335589,EastEnders,2,53,10
23/01/2017,Great episode - can't believe the bus crash was kept under wraps,16077787,EastEnders,2,39,9
23/01/2017,good storyline,14738522,EastEnders,1,68,7
23/01/2017,"It was a rather boring episode, presumably building up to the incident at the end which was quite exciting",14088252,EastEnders,2,73,8
23/01/2017,Stumbling episode but it's been set up well for upcoming programmes as the ending was quite dramatic.,13263118,EastEnders,1,52,7
23/01/2017,Entertaining soap,817350,EastEnders,1,68,8
23/01/2017,another depressing episode,14810363,EastEnders,2,67,8
23/01/2017,enjoyed it,1371219,EastEnders,1,73,10
23/01/2017,always good,14361629,EastEnders,2,50,10
23/01/2017,Good story,2564490,EastEnders,2,73,10
23/01/2017,needscomedy,2580606,EastEnders,1,85,10
23/01/2017,disaster story line amongst the day to day happenings in eastenders. addictive viewing,14037014,EastEnders,1,63,8
23/01/2017,happy families?,10719602,EastEnders,2,66,10
23/01/2017,at last a storyline with excitement rather than the same stuff all the time . Very well acted .,14396182,EastEnders,1,71,9
23/01/2017,Decent but the bus crash could be argued as being insensitive in light of last year's attacks,16765796,EastEnders,1,19,10
23/01/2017,"Very exciting episode with the bus crash, can't wait for tonight",15042571,EastEnders,2,65,9
23/01/2017,Rather offensive to use a bus driving into a market when we have had lorries by terrorists driving into markets. How low will Eastenders stoop??,15095892,EastEnders,1,67,1
23/01/2017,Dramatic,13106933,EastEnders,2,65,10
23/01/2017,"so miserable, hate the teenage stuff",13191651,EastEnders,2,78,7
23/01/2017,The end of the episode looked very spectacular with the bus crashing into the market. What does the next episode throw up ?,1191955,EastEnders,1,71,10
23/01/2017,Some good actors such as Stacey and Phil but don't keep bringing back people that are long gone some very daft plots.,13121328,EastEnders,2,65,6
23/01/2017,"Bus scenes very well done, also the lead up to them.",1175159,EastEnders,1,65,9
23/01/2017,A bit boring. Sadly the only character that always stands out is poor old Dot. As for the bus it's already been done before lots of times. Let's hope they kill off some if the boring ones.,15009008,EastEnders,2,66,6
23/01/2017,The storylines are jumping all over the place and they don't ever seem to have a conclusion.,13918713,EastEnders,2,51,4
23/01/2017,Well that was a turn up for the books!!,14298663,EastEnders,2,67,8
23/01/2017,OK,13906857,EastEnders,1,66,10
23/01/2017,"It was really good, the bus crash was so unexpected - I'd heard nothing about it.",2558266,EastEnders,2,47,9
23/01/2017,A little better than usual.,15525150,EastEnders,2,62,3
23/01/2017,"We have never seen a bus in Eastenders, and a bus appears now",10719129,EastEnders,2,39,7
23/01/2017,Unbelievable,2502447,EastEnders,1,67,3
23/01/2017,very dramatic!,593156,EastEnders,1,67,10
23/01/2017,Some of the acting is dire.,1306093,EastEnders,2,66,7
23/01/2017,unexpected crash hadn't heard about it quite exciting,16611352,EastEnders,2,45,10
23/01/2017,OK,15447904,EastEnders,2,65,5
23/01/2017,Dont like it and wouldn't care if I didn't see it.,1839813,EastEnders,2,70,5
23/01/2017,well at least i know now that these comments are taken on aboard.,1056883,EastEnders,2,74,5
23/01/2017,"doesn't look like the bus crash kills everybody off, shame",1382568,EastEnders,2,65,3
23/01/2017,not bad but husband likes it better than me,2623139,EastEnders,2,77,7
23/01/2017,always trying to shock.....think the bus thing was way over the top,13423013,EastEnders,2,61,5
23/01/2017,not bad,10678955,EastEnders,1,77,8
23/01/2017,good,14209736,EastEnders,2,52,9
23/01/2017,boring...,13264190,EastEnders,1,72,1
23/01/2017,Ok,15530350,EastEnders,2,51,7
23/01/2017,great especially the ending where a bus crashes into the market and then the railway bridge best soap on tv,14626106,EastEnders,2,68,8
23/01/2017,The change of focus away from Denise and the baby is welcome.,16185819,EastEnders,2,75,7
23/01/2017,WOW WHAT NEXT KILL OF A FEW MORE CAST RUN OVER BY THE BUS GETTING SOMEWHAT DRAMTIC IN EASTENDERS.,13214745,EastEnders,2,74,7
23/01/2017,Just something easy to watch with storylines which are never concluded. Needs a good shake up.,13009414,EastEnders,2,79,5
23/01/2017,"EVERY EPISODE IS THE SAME, ARGUING, YELLING AND SHOUTING AT EACH OTHER, DOES NOBODY EVER LAUGH IN WALFORD",14770257,EastEnders,1,69,5
23/01/2017,stepping up its game again but really a bus crash so soon after ronnie and roxie - too much???????,14620024,EastEnders,2,50,9
23/01/2017,Dramatic,14183446,EastEnders,2,78,9
23/01/2017,"It was an exciting episode with a surprise bus crash, a great storyline twist which I look forward to seeing the outcome of",1467335,EastEnders,1,53,10
23/01/2017,Bit of a carnage even for a bus!,14336515,EastEnders,2,61,8
23/01/2017,Boring,13424705,EastEnders,2,54,5
23/01/2017,a good start for an evenings entertainment,16190580,EastEnders,2,82,8
23/01/2017,The Whitney/Lee story meanders on.,14819044,EastEnders,1,51,5
23/01/2017,"Very traumatic at the end, what damage has that bus done?!",2795129,EastEnders,1,44,8
23/01/2017,The ending was brilliant. Best stunt in the show in ages. It was intense and gripping. Well done eastenders,16757290,EastEnders,2,29,10
23/01/2017,wasnt expecting bus crash,1186491,EastEnders,2,38,6
23/01/2017,I was totally bored until the bus crash. Hopefully the boring characters have been killed,16626385,EastEnders,2,37,2
23/01/2017,bus crash drama,16628239,EastEnders,2,44,9
23/01/2017,dramatic,1660039,EastEnders,2,40,9
23/01/2017,EastEnders just doesn't feel like EastEnders any more - I'm thinking of giving it up.,1202794,EastEnders,1,44,5
23/01/2017,liked it,10813480,EastEnders,2,48,9
23/01/2017,"you could see by watching it the script writers are struggling to come up with storylines, trying to get a few things to tie together didn't work and the bus crash what a load of ****, so unbelievable",13789661,EastEnders,1,44,5
23/01/2017,How did they manage to get a bus down those roads,16798508,EastEnders,2,35,10
23/01/2017,"It had an impactful, hard hitting end to the episode.",16733635,EastEnders,1,36,7
23/01/2017,kim is playing a blinder,13764498,EastEnders,2,59,9
23/01/2017,"brilliant, the bus crash was unexpected even though we were expecting something",15423612,EastEnders,2,59,10
23/01/2017,"The bus crash was stupid, the driver would not have gone off his route even if he was ill.",15460958,EastEnders,2,49,8
23/01/2017,good storyline,14390909,EastEnders,1,34,9
23/01/2017,excellent,14147397,EastEnders,1,56,10
23/01/2017,"Needs new scriptwriters, and some cast members need to go. New Michelle is awful.",15364079,EastEnders,2,65,7
23/01/2017,Well acted.,13905596,EastEnders,2,50,8
23/01/2017,Ok a bit of excitement but the bus went too far without crashing,13760189,EastEnders,1,65,9
23/01/2017,Better can't wait to see what happened when the bus went through the market.,2623575,EastEnders,2,64,10
23/01/2017,Is Eastenders the new Hollyoaks? The market whining AGAIN...I'd have driven a bus through it too!!,950043,EastEnders,1,43,6
23/01/2017,I liked the conversation between Billy and Jay waiting in the queue. I think this is helping to show how damaging this finding a young person guilty of Paedophilia. It is a tragedy when it was due to deception by the under aged girl and her Mother. Will Jay have a chance to get exonerated?,10721021,EastEnders,2,80,10
23/01/2017,dramatic but predictable,16687929,EastEnders,1,56,7
23/01/2017,Shocking last scene.,15456776,EastEnders,2,52,10
23/01/2017,Very good overall,16681256,EastEnders,2,40,10
23/01/2017,I watched Eastenders the big bus crash on walford market place is Martin fawlour dead I. Liked him he was a good character I will watch it again tonight,15592082,EastEnders,2,41,10
23/01/2017,Good,15450551,EastEnders,2,50,8
23/01/2017,always good,13617963,EastEnders,2,65,10
23/01/2017,Outstanding!,14616360,EastEnders,2,46,10
23/01/2017,Bus! Never seen in EE before,13512491,EastEnders,1,23,7
23/01/2017,amazed at accident,14378613,EastEnders,1,52,8
24/01/2017,The whole event was well portrayed.,14892828,EastEnders,2,61,8
24/01/2017,An exciting episode. Peculiar how majority of the people in the market were hardly injured.,10659918,EastEnders,2,70,8
24/01/2017,ok no bad,2780962,EastEnders,1,73,7
24/01/2017,A good storyline,13318780,EastEnders,2,59,8
24/01/2017,"The television soap that is know to be all 'doom and gloom' certainly didn't fail to live up to it's reputation. We'll have to wait until the next episode to find out the final devastating end result of the bus crash. I wish Babe would learn to make tea, hers is far too weak!!!",14316033,EastEnders,2,63,8
24/01/2017,enjoyable,2800589,EastEnders,2,59,7
24/01/2017,very dramatic,14616799,EastEnders,2,53,9
24/01/2017,"most powerful episode of eastenders in a while, moreso than Ronnie & Roxy's departure",1380286,EastEnders,1,39,10
24/01/2017,very good episode,14114095,EastEnders,2,45,9
24/01/2017,little bit disturbing rather than usual easy watch,593515,EastEnders,2,48,8
24/01/2017,TOO MUCH DEATH AND DISASTER IN EASTENDERS WHAT NEXT SOME HAPPY NEWS PLEASE,13214745,EastEnders,2,74,7
24/01/2017,"The bus crash was quite moving, if it had really happened there'd be so many deaths, plus it's very lazy of Eastenders to have the black boy being the thug/ ully taking photos of the dead & injured too, shameful!",15347718,EastEnders,2,46,7
24/01/2017,Brilliant! Nail biting !,13767768,EastEnders,1,66,9
24/01/2017,For a major desaster surely the Firemen ambulance would have been there quicker.? I saw one paramedic? this was rediculous. As for the lifting of the Bus would they have been able to do this? The Bus i thought was stuck under the Bridge? Anyway it was good acting but i was not convinced. As usual a disaster to boost the ratings. So many disasters in one place? Is this to be believed. Too much of a coincidence with the train journey of Shirley etc. But however Shirley and her sad dementia mother were BRILLIANT ON THAT TRAIN. THIS WAS REALLY FUNNY AND THERE SHOULD BE MORE OF IT.,10639595,EastEnders,2,70,8
24/01/2017,How can a load of people lift a bus? And it would cause a huge internal bleed?,1097138,EastEnders,1,63,8
24/01/2017,Enjoyed it,1371219,EastEnders,1,73,10
24/01/2017,brilliant drama tonight,13764498,EastEnders,2,59,10
24/01/2017,This programme doesn't really have any appeal to me like it use to have years ago. I didn't like the way the story line went with Ronnie and her sister dieing in the swimming pool. I though it awful to watch. They can't seem to fine a good story without something horrible happening. Do all the scripts have to nasty endings to them.,13265805,EastEnders,2,73,9
24/01/2017,"Brilliant, so well done and it could even be true to life. Amazing. Everyone in the community pulls together in a time of crisis.",13303146,EastEnders,2,58,5
24/01/2017,"not a favourite at the moment, all doom and gloom",13191651,EastEnders,2,78,6
24/01/2017,Great,14294477,EastEnders,2,57,10
24/01/2017,Well written and acted,14116562,EastEnders,2,62,10
24/01/2017,I follow EastEnders quite faithfully but it gets more and more depressing.,14496560,EastEnders,2,61,9
24/01/2017,Certainly dramatic,2797774,EastEnders,2,64,7
24/01/2017,Better than recent weeks,13744810,EastEnders,2,31,9
24/01/2017,"The bus crash is an interesting story line at the moment but the ""extras"" are not very convincing",16113819,EastEnders,2,24,8
24/01/2017,The best episode since the Stacey & Max affair Christmas day reveal. EXCELLENT/FIRST CLASS.,13410379,EastEnders,2,55,10
24/01/2017,directing poor this episode - clumsy and unrealistic,13946613,EastEnders,1,71,5
24/01/2017,"Keegan is beneath contempt. They should've checked to see if anyone else was trapped before trying to lift the bus off Martin and then dropping it down again, possibly killing whoever else may be under there. Emergency services taking too long to arrive is getting to be a tedious and repetitive theme on this show.",13215140,EastEnders,1,40,6
24/01/2017,Brilliant! Loved the filming styles.,14616360,EastEnders,2,46,10
24/01/2017,Interesting story for a change,1366143,EastEnders,1,56,7
24/01/2017,bus accident brilliantly done,14108855,EastEnders,1,82,9
24/01/2017,GREAT SOMETHING HAPPENED THOUGH IT DOES CONDEMN US TO MORE WEEKS OF DOOM AND GLOOM,15365397,EastEnders,1,58,8
24/01/2017,really dramatic acting tonight,1610859,EastEnders,2,24,10
24/01/2017,greazt characters nail=biting ending,10707274,EastEnders,2,49,10
24/01/2017,Shocking accident storyline,16281887,EastEnders,1,49,10
24/01/2017,Shame the plot was leaked but good suspense and a slight touch of humour!,13190639,EastEnders,2,42,8
24/01/2017,Refreshing to see the human side of a disaster in a soap and not the sensational ratings boost plot,14958791,EastEnders,2,35,10
24/01/2017,Dramatic,14816971,EastEnders,2,56,8
24/01/2017,good acting dramatic scenes,2795251,EastEnders,2,54,9
24/01/2017,Very good filming last night really intense acting a good job from them,14854716,EastEnders,2,24,9
24/01/2017,so depressing i only lasted 5 minutes before turning over.,13225743,EastEnders,1,57,2
24/01/2017,Good production,2623598,EastEnders,2,73,9
24/01/2017,Great soap,13193094,EastEnders,2,54,10
24/01/2017,Good storyline.,13267853,EastEnders,2,70,10
24/01/2017,great storyline,14032416,EastEnders,2,53,10
24/01/2017,"Good episode, well done BBC for the drama and filming.",2795129,EastEnders,1,44,8
24/01/2017,Exceptionally good storyline and acting.,16685258,EastEnders,1,66,10
24/01/2017,Very exciting!,15611953,EastEnders,2,54,10
24/01/2017,excellent,13227542,EastEnders,2,49,10
24/01/2017,Really dramatic - great viewing,16747572,EastEnders,2,40,9
24/01/2017,Ridiculous storyline,14261363,EastEnders,1,59,7
24/01/2017,OK but a little bit OTT,657999,EastEnders,2,77,2
24/01/2017,"AMAZING! Easily the best episode in a long, long time! Easily! Amazing actors, characters, filming, production, staging, everything!",16582911,EastEnders,2,19,10
24/01/2017,Well acted,15356783,EastEnders,1,63,8
24/01/2017,Great storyline,14426384,EastEnders,2,57,8
24/01/2017,Excellent crash scene and filming was a way it was all pieced together well and acting yes a and stunts,16577568,EastEnders,1,60,10
24/01/2017,"what a cliffhanger is whitney under the bus, can't wait for thursdays episode",13653571,EastEnders,2,28,10
24/01/2017,"The events were unexpected, but I'm wondering if the new producer intends to attempt to kill everyone every week?",13592684,EastEnders,1,34,9
24/01/2017,The crash was well staged but I feel the scene lacked some suspense and tension....,14199082,EastEnders,2,65,9
24/01/2017,tripe this time,892884,EastEnders,2,63,5
24/01/2017,"Outstanding episode. Great visually, great acting and a great script. I can not fault it.",16515307,EastEnders,2,51,10
24/01/2017,RUBBISH,630477,EastEnders,1,66,1
24/01/2017,"fantastic, excellent, brilliantly filmed. Cannot praise this episode enough.",16629094,EastEnders,2,49,10
24/01/2017,"I like the very different storyline, an unexpected twist.",656417,EastEnders,2,50,6
24/01/2017,Excellent. Very well done.,10652727,EastEnders,1,66,9
24/01/2017,This episode was a bit like Hollyoaks in that the show had become stagnant so the writers decided to have a major incident involving many characters. I remain perplexed as to how so many people lifed a bus but nobody saw Whitney/ her phone. I also do not understand why nobody noticed the boy with the phone going around filming the incident with a smile on his face and didn't give him a slap. I understand many people have become intellectually-vacant and sadistic but is this not going a bit far?,15454160,EastEnders,2,33,8
24/01/2017,enjoed it,10813480,EastEnders,2,48,9
24/01/2017,"another disaster, hardly original, seems to me when they run out of ideas they have a crash or fire",2777338,EastEnders,1,57,7
24/01/2017,Better than the usual episode but some bad acting by Gillian Telforth in particular.,899700,EastEnders,2,45,4
24/01/2017,good storyline,13919844,EastEnders,2,51,8
